time,open,high,low,close,volume
2019-12-06,18.7,18.7,18.7,18.7,0
2019-12-09,18.7,18.7,18.7,18.7,0
2019-12-10,18.7,18.7,18.7,18.7,0
2019-12-11,20.5,20.5,20.5,20.5,100
2019-12-12,20.5,20.5,20.5,20.5,0
2019-12-13,20.5,20.5,20.5,20.5,0
2019-12-16,20.5,20.5,20.5,20.5,0
2019-12-17,20.5,20.5,20.5,20.5,0
2019-12-18,20.5,20.5,20.5,20.5,0
2019-12-19,22.5,22.5,22.5,22.5,100
2019-12-20,22.5,22.5,22.5,22.5,0
2019-12-23,22.5,22.5,22.5,22.5,0
2019-12-24,22.5,22.5,22.5,22.5,0
2019-12-25,22.5,22.5,22.5,22.5,0
2019-12-26,22.5,22.5,22.5,22.5,0
2019-12-27,22.5,22.5,22.5,22.5,0
2019-12-30,22.5,22.5,22.5,22.5,0
2019-12-31,22.5,22.5,22.5,22.5,0
2020-01-02,22.5,22.5,22.5,22.5,0
2020-01-03,22.5,22.5,22.5,22.5,0
2020-01-06,22.5,22.5,22.5,22.5,0
2020-01-07,22.5,22.5,22.5,22.5,0
2020-01-08,22.5,22.5,22.5,22.5,0
2020-01-09,22.5,22.5,22.5,22.5,0
2020-01-10,22.5,22.5,22.5,22.5,0
2020-01-13,22.5,22.5,22.5,22.5,0
2020-01-14,22.5,22.5,22.5,22.5,0
2020-01-15,22.5,22.5,22.5,22.5,0
2020-01-16,22.5,22.5,22.5,22.5,0
2020-01-17,22.5,22.5,22.5,22.5,0
2020-01-20,22.5,22.5,22.5,22.5,0
2020-01-21,22.5,22.5,22.5,22.5,0
2020-01-22,22.5,22.5,22.5,22.5,0
2020-01-30,22.5,22.5,22.5,22.5,0
2020-01-31,22.5,22.5,22.5,22.5,0
2020-02-03,22.5,22.5,22.5,22.5,0
2020-02-04,22.5,22.5,22.5,22.5,0
2020-02-05,22.5,22.5,22.5,22.5,0
2020-02-06,22.5,22.5,22.5,22.5,0
2020-02-07,22.5,22.5,22.5,22.5,0
2020-02-10,22.5,22.5,22.5,22.5,0
2020-02-11,22.5,22.5,22.5,22.5,0
2020-02-12,22.5,22.5,22.5,22.5,0
2020-02-13,22.5,22.5,22.5,22.5,0
2020-02-14,22.5,22.5,22.5,22.5,0
2020-02-17,22.5,22.5,22.5,22.5,0
2020-02-18,24.7,24.7,24.7,24.7,100
2020-02-19,24.7,24.7,24.7,24.7,0
2020-02-20,24.7,24.7,24.7,24.7,0
2020-02-21,24.7,24.7,24.7,24.7,0
2020-02-24,22.3,22.3,22.3,22.3,4800
2020-02-25,22.3,22.3,22.3,22.3,0
2020-02-26,22.3,22.3,22.3,22.3,0
2020-02-27,22.3,22.3,22.3,22.3,0
2020-02-28,22.3,22.3,22.3,22.3,0
2020-03-02,22.3,22.3,22.3,22.3,0
2020-03-03,22.3,22.3,22.3,22.3,0
2020-03-04,22.3,22.3,22.3,22.3,0
2020-03-05,22.3,22.3,22.3,22.3,0
2020-03-06,22.3,22.3,22.3,22.3,0
2020-03-09,22.3,22.3,22.3,22.3,0
2020-03-10,22.3,22.3,22.3,22.3,0
2020-03-11,22.3,22.3,22.3,22.3,0
2020-03-12,22.3,22.3,22.3,22.3,0
2020-03-13,22.3,22.3,22.3,22.3,0
2020-03-16,22.3,22.3,22.3,22.3,0
2020-03-17,22.3,22.3,22.3,22.3,0
2020-03-18,22.3,22.3,22.3,22.3,0
2020-03-19,22.3,22.3,22.3,22.3,0
2020-03-20,22.3,22.3,22.3,22.3,0
2020-03-23,22.3,22.3,22.3,22.3,0
2020-03-24,22.3,22.3,22.3,22.3,0
2020-03-25,22.3,22.3,22.3,22.3,0
2020-03-26,22.3,22.3,22.3,22.3,0
2020-03-27,22.3,22.3,22.3,22.3,0
2020-03-30,22.3,22.3,22.3,22.3,0
2020-03-31,22.3,22.3,22.3,22.3,0
2020-04-01,22.3,22.3,22.3,22.3,0
2020-04-03,22.3,22.3,22.3,22.3,0
2020-04-06,22.3,22.3,22.3,22.3,0
2020-04-07,22.3,22.3,22.3,22.3,0
2020-04-08,22.3,22.3,22.3,22.3,0
2020-04-09,22.3,22.3,22.3,22.3,0
2020-04-10,22.3,22.3,22.3,22.3,0
2020-04-13,22.3,22.3,22.3,22.3,0
2020-04-14,22.3,22.3,22.3,22.3,0
2020-04-15,22.3,22.3,22.3,22.3,0
2020-04-16,22.3,22.3,22.3,22.3,0
2020-04-17,22.3,22.3,22.3,22.3,0
2020-04-20,22.3,22.3,22.3,22.3,0
2020-04-21,22.3,22.3,22.3,22.3,0
2020-04-22,22.3,22.3,22.3,22.3,0
2020-04-23,22.3,22.3,22.3,22.3,0
2020-04-24,22.3,22.3,22.3,22.3,0
2020-04-27,22.3,22.3,22.3,22.3,0
2020-04-28,22.3,22.3,22.3,22.3,0
2020-04-29,22.3,22.3,22.3,22.3,0
2020-05-04,22.3,22.3,22.3,22.3,0
2020-05-05,22.3,22.3,22.3,22.3,0
2020-05-06,22.3,22.3,22.3,22.3,0
2020-05-07,22.3,22.3,22.3,22.3,0
2020-05-08,22.3,22.3,22.3,22.3,0
2020-05-11,22.3,22.3,22.3,22.3,0
2020-05-12,22.3,22.3,22.3,22.3,0
2020-05-13,22.3,22.3,22.3,22.3,0
2020-05-14,22.3,22.3,22.3,22.3,0
2020-05-15,22.3,22.3,22.3,22.3,0
2020-05-18,22.3,22.3,22.3,22.3,0
2020-05-19,22.3,22.3,22.3,22.3,0
2020-05-20,22.3,22.3,22.3,22.3,0
2020-05-21,22.3,22.3,22.3,22.3,0
2020-05-22,22.3,22.3,22.3,22.3,0
2020-05-25,22.3,22.3,22.3,22.3,0
2020-05-26,22.3,22.3,22.3,22.3,0
2020-05-27,22.3,22.3,22.3,22.3,0
2020-05-28,22.3,22.3,22.3,22.3,0
2020-05-29,22.3,22.3,22.3,22.3,0
2020-06-01,22.3,22.3,22.3,22.3,0
2020-06-02,22.3,22.3,22.3,22.3,0
2020-06-03,22.3,22.3,22.3,22.3,0
2020-06-04,22.3,22.3,22.3,22.3,0
2020-06-05,22.3,22.3,22.3,22.3,0
2020-06-08,22.3,22.3,22.3,22.3,0
2020-06-09,22.3,22.3,22.3,22.3,0
2020-06-10,22.3,22.3,22.3,22.3,0
2020-06-11,22.3,22.3,22.3,22.3,0
2020-06-12,22.3,22.3,22.3,22.3,0
2020-06-15,22.3,22.3,22.3,22.3,0
2020-06-16,22.3,22.3,22.3,22.3,0
2020-06-17,22.3,22.3,22.3,22.3,0
2020-06-18,22.3,22.3,22.3,22.3,0
2020-06-19,22.3,22.3,22.3,22.3,0
2020-06-22,22.3,22.3,22.3,22.3,0
2020-06-23,22.3,22.3,22.3,22.3,0
2020-06-24,22.3,22.3,22.3,22.3,0
2020-06-25,22.3,22.3,22.3,22.3,0
2020-06-26,22.3,22.3,22.3,22.3,0
2020-06-29,22.3,22.3,22.3,22.3,0
2020-06-30,22.3,22.3,22.3,22.3,0
2020-07-01,22.3,22.3,22.3,22.3,0
2020-07-02,22.3,22.3,22.3,22.3,0
2020-07-03,22.3,22.3,22.3,22.3,0
2020-07-06,22.3,22.3,22.3,22.3,0
2020-07-07,22.3,22.3,22.3,22.3,0
2020-07-08,22.3,22.3,22.3,22.3,0
2020-07-09,22.3,22.3,22.3,22.3,0
2020-07-10,22.3,22.3,22.3,22.3,0
2020-07-13,22.3,22.3,22.3,22.3,0
2020-07-14,22.3,22.3,22.3,22.3,0
2020-07-15,22.3,22.3,22.3,22.3,0
2020-07-16,22.3,22.3,22.3,22.3,0
2020-07-17,22.3,22.3,22.3,22.3,0
2020-07-20,22.3,22.3,22.3,22.3,0
2020-07-21,22.3,22.3,22.3,22.3,0
2020-07-22,22.3,22.3,22.3,22.3,0
2020-07-23,22.3,22.3,22.3,22.3,0
2020-07-24,22.3,22.3,22.3,22.3,0
2020-07-27,22.3,22.3,22.3,22.3,0
2020-07-28,22.3,22.3,22.3,22.3,0
2020-07-29,22.3,22.3,22.3,22.3,0
2020-07-30,22.3,22.3,22.3,22.3,0
2020-07-31,22.3,22.3,22.3,22.3,0
2020-08-03,22.3,22.3,22.3,22.3,0
2020-08-04,22.3,22.3,22.3,22.3,0
2020-08-05,22.3,22.3,22.3,22.3,0
2020-08-06,22.3,22.3,22.3,22.3,0
2020-08-07,22.3,22.3,22.3,22.3,0
2020-08-10,22.3,22.3,22.3,22.3,0
2020-08-11,22.3,22.3,22.3,22.3,0
2020-08-12,22.3,22.3,22.3,22.3,0
2020-08-13,22.3,22.3,22.3,22.3,0
2020-08-14,22.3,22.3,22.3,22.3,0
2020-08-17,22.3,22.3,22.3,22.3,0
2020-08-18,22.3,22.3,22.3,22.3,0
2020-08-19,22.3,22.3,22.3,22.3,0
2020-08-20,22.3,22.3,22.3,22.3,0
2020-08-21,22.3,22.3,22.3,22.3,0
2020-08-24,22.3,22.3,22.3,22.3,0
2020-08-25,22.3,22.3,22.3,22.3,0
2020-08-26,22.3,22.3,22.3,22.3,0
2020-08-27,22.3,22.3,22.3,22.3,0
2020-08-28,22.3,22.3,22.3,22.3,0
2020-08-31,22.3,22.3,22.3,22.3,0
2020-09-01,22.3,22.3,22.3,22.3,0
2020-09-03,22.3,22.3,22.3,22.3,0
2020-09-04,22.3,22.3,22.3,22.3,0
2020-09-07,22.3,22.3,22.3,22.3,0
2020-09-08,22.3,22.3,22.3,22.3,0
2020-09-09,22.3,22.3,22.3,22.3,0
2020-09-10,22.3,22.3,22.3,22.3,0
2020-09-11,22.3,22.3,22.3,22.3,0
2020-09-14,22.3,22.3,22.3,22.3,0
2020-09-15,22.3,22.3,22.3,22.3,0
2020-09-16,22.3,22.3,22.3,22.3,0
2020-09-17,22.3,22.3,22.3,22.3,0
2020-09-18,22.3,22.3,22.3,22.3,0
2020-09-21,22.3,22.3,22.3,22.3,0
2020-09-22,22.3,22.3,22.3,22.3,0
2020-09-23,22.3,22.3,22.3,22.3,0
2020-09-24,22.3,22.3,22.3,22.3,0
2020-09-25,22.3,22.3,22.3,22.3,0
2020-09-28,22.3,22.3,22.3,22.3,0
2020-09-29,22.3,22.3,22.3,22.3,0
2020-09-30,22.3,22.3,22.3,22.3,0
2020-10-01,22.3,22.3,22.3,22.3,0
2020-10-02,22.3,22.3,22.3,22.3,0
2020-10-05,22.3,22.3,22.3,22.3,0
2020-10-06,22.3,22.3,22.3,22.3,0
2020-10-07,22.3,22.3,22.3,22.3,0
2020-10-08,22.3,22.3,22.3,22.3,0
2020-10-09,22.3,22.3,22.3,22.3,0
2020-10-12,22.3,22.3,22.3,22.3,0
2020-10-13,22.3,22.3,22.3,22.3,0
2020-10-14,22.3,22.3,22.3,22.3,0
2020-10-15,22.3,22.3,22.3,22.3,0
2020-10-16,22.3,22.3,22.3,22.3,0
2020-10-19,22.3,22.3,22.3,22.3,0
2020-10-20,22.3,22.3,22.3,22.3,0
2020-10-21,22.3,22.3,22.3,22.3,0
2020-10-22,22.3,22.3,22.3,22.3,0
2020-10-23,22.3,22.3,22.3,22.3,0
2020-10-26,22.3,22.3,22.3,22.3,0
2020-10-27,22.3,22.3,22.3,22.3,0
2020-10-28,22.3,22.3,22.3,22.3,0
2020-10-29,22.3,22.3,22.3,22.3,0
2020-10-30,22.3,22.3,22.3,22.3,0
2020-11-02,22.3,22.3,22.3,22.3,0
2020-11-03,22.3,22.3,22.3,22.3,0
2020-11-04,22.3,22.3,22.3,22.3,0
2020-11-05,22.3,22.3,22.3,22.3,0
2020-11-06,22.3,22.3,22.3,22.3,0
2020-11-09,22.3,22.3,22.3,22.3,0
2020-11-10,22.3,22.3,22.3,22.3,0
2020-11-11,22.3,22.3,22.3,22.3,0
2020-11-12,22.3,22.3,22.3,22.3,0
2020-11-13,22.3,22.3,22.3,22.3,0
2020-11-16,22.3,22.3,22.3,22.3,0
2020-11-17,22.3,22.3,22.3,22.3,0
2020-11-18,22.3,22.3,22.3,22.3,0
2020-11-19,22.3,22.3,22.3,22.3,0
2020-11-20,22.3,22.3,22.3,22.3,0
2020-11-23,22.3,22.3,22.3,22.3,0
2020-11-24,22.3,22.3,22.3,22.3,0
2020-11-25,22.3,22.3,22.3,22.3,0
2020-11-26,22.3,22.3,22.3,22.3,0
2020-11-27,22.3,22.3,22.3,22.3,0
2020-11-30,22.3,22.3,22.3,22.3,0
2020-12-01,22.3,22.3,22.3,22.3,0
2020-12-02,22.3,22.3,22.3,22.3,0
2020-12-03,22.3,22.3,22.3,22.3,0
2020-12-04,22.3,22.3,22.3,22.3,0
2020-12-07,22.3,22.3,22.3,22.3,0
2020-12-08,22.3,22.3,22.3,22.3,0
2020-12-09,22.3,22.3,22.3,22.3,0
2020-12-10,22.3,22.3,22.3,22.3,0
2020-12-11,22.3,22.3,22.3,22.3,0
2020-12-14,22.3,22.3,22.3,22.3,0
2020-12-15,22.3,22.3,22.3,22.3,0
2020-12-16,22.3,22.3,22.3,22.3,0
2020-12-17,22.3,22.3,22.3,22.3,0
2020-12-18,22.3,22.3,22.3,22.3,0
2020-12-21,22.3,22.3,22.3,22.3,0
2020-12-22,22.3,22.3,22.3,22.3,0
2020-12-23,22.3,22.3,22.3,22.3,0
2020-12-24,22.3,22.3,22.3,22.3,0
2020-12-25,22.3,22.3,22.3,22.3,0
2020-12-28,22.3,22.3,22.3,22.3,0
2020-12-29,22.3,22.3,22.3,22.3,0
2020-12-30,22.3,22.3,22.3,22.3,0
2020-12-31,22.3,22.3,22.3,22.3,0
2021-01-04,22.3,22.3,22.3,22.3,0
2021-01-05,22.3,22.3,22.3,22.3,0
2021-01-06,22.3,22.3,22.3,22.3,0
2021-01-07,22.3,22.3,22.3,22.3,0
2021-01-08,22.3,22.3,22.3,22.3,0
2021-01-11,22.3,22.3,22.3,22.3,0
2021-01-12,22.3,22.3,22.3,22.3,0
2021-01-13,22.3,22.3,22.3,22.3,0
2021-01-14,22.3,22.3,22.3,22.3,0
2021-01-15,22.3,22.3,22.3,22.3,0
2021-01-18,22.3,22.3,22.3,22.3,0
2021-01-19,22.3,22.3,22.3,22.3,0
2021-01-20,22.3,22.3,22.3,22.3,0
2021-01-21,22.3,22.3,22.3,22.3,0
2021-01-22,22.3,22.3,22.3,22.3,0
2021-01-25,22.3,22.3,22.3,22.3,0
2021-01-26,22.3,22.3,22.3,22.3,0
2021-01-27,22.3,22.3,22.3,22.3,0
2021-01-28,22.3,22.3,22.3,22.3,0
2021-01-29,22.3,22.3,22.3,22.3,0
2021-02-01,22.3,22.3,22.3,22.3,0
2021-02-02,22.3,22.3,22.3,22.3,0
2021-02-03,22.3,22.3,22.3,22.3,0
2021-02-04,22.3,22.3,22.3,22.3,0
2021-02-05,22.3,22.3,22.3,22.3,0
2021-02-08,22.3,22.3,22.3,22.3,0
2021-02-09,22.3,22.3,22.3,22.3,0
2021-02-17,22.3,22.3,22.3,22.3,0
2021-02-18,22.3,22.3,22.3,22.3,0
2021-02-19,22.3,22.3,22.3,22.3,0
2021-02-22,22.3,22.3,22.3,22.3,0
2021-02-23,22.3,22.3,22.3,22.3,0
2021-02-24,22.3,22.3,22.3,22.3,0
2021-02-25,22.3,22.3,22.3,22.3,0
2021-02-26,22.3,22.3,22.3,22.3,0
2021-03-01,22.3,22.3,22.3,22.3,0
2021-03-02,22.3,22.3,22.3,22.3,0
2021-03-03,22.3,22.3,22.3,22.3,0
2021-03-04,22.3,22.3,22.3,22.3,0
2021-03-05,22.3,22.3,22.3,22.3,0
2021-03-08,22.3,22.3,22.3,22.3,0
2021-03-09,22.3,22.3,22.3,22.3,0
2021-03-10,22.3,22.3,22.3,22.3,0
2021-03-11,22.3,22.3,22.3,22.3,0
2021-03-12,22.3,22.3,22.3,22.3,0
2021-03-15,22.3,22.3,22.3,22.3,0
2021-03-16,22.3,22.3,22.3,22.3,0
2021-03-17,22.3,22.3,22.3,22.3,0
2021-03-18,22.3,22.3,22.3,22.3,0
2021-03-19,22.3,22.3,22.3,22.3,0
2021-03-22,22.3,22.3,22.3,22.3,0
2021-03-23,22.3,22.3,22.3,22.3,0
2021-03-24,22.3,22.3,22.3,22.3,0
2021-03-25,22.3,22.3,22.3,22.3,0
2021-03-26,22.3,22.3,22.3,22.3,0
2021-03-29,22.3,22.3,22.3,22.3,0
2021-03-30,22.3,22.3,22.3,22.3,0
2021-03-31,22.3,22.3,22.3,22.3,0
2021-04-01,22.3,22.3,22.3,22.3,0
2021-04-02,22.3,22.3,22.3,22.3,0
2021-04-05,22.3,22.3,22.3,22.3,0
2021-04-06,22.3,22.3,22.3,22.3,0
2021-04-07,22.3,22.3,22.3,22.3,0
2021-04-08,22.3,22.3,22.3,22.3,0
2021-04-09,22.3,22.3,22.3,22.3,0
2021-04-12,22.3,22.3,22.3,22.3,0
2021-04-13,22.3,22.3,22.3,22.3,0
2021-04-14,22.3,22.3,22.3,22.3,0
2021-04-15,22.3,22.3,22.3,22.3,0
2021-04-16,22.3,22.3,22.3,22.3,0
2021-04-19,22.3,22.3,22.3,22.3,0
2021-04-20,22.3,22.3,22.3,22.3,0
2021-04-22,22.3,22.3,22.3,22.3,0
2021-04-23,22.3,22.3,22.3,22.3,0
2021-04-26,22.3,22.3,22.3,22.3,0
2021-04-27,22.3,22.3,22.3,22.3,0
2021-04-28,22.3,22.3,22.3,22.3,0
2021-04-29,22.3,22.3,22.3,22.3,0
2021-05-04,22.3,22.3,22.3,22.3,0
2021-05-05,22.3,22.3,22.3,22.3,0
2021-05-06,22.3,22.3,22.3,22.3,0
2021-05-07,22.3,22.3,22.3,22.3,0
2021-05-10,22.3,22.3,22.3,22.3,0
2021-05-11,22.3,22.3,22.3,22.3,0
2021-05-12,22.3,22.3,22.3,22.3,0
2021-05-13,22.3,22.3,22.3,22.3,0
2021-05-14,22.3,22.3,22.3,22.3,0
2021-05-17,22.3,22.3,22.3,22.3,0
2021-05-18,22.3,22.3,22.3,22.3,0
2021-05-19,22.3,22.3,22.3,22.3,0
2021-05-20,22.3,22.3,22.3,22.3,0
2021-05-21,22.3,22.3,22.3,22.3,0
2021-05-24,22.3,22.3,22.3,22.3,0
2021-05-25,22.3,22.3,22.3,22.3,0
2021-05-26,22.3,22.3,22.3,22.3,0
2021-05-27,22.3,22.3,22.3,22.3,0
2021-05-28,22.3,22.3,22.3,22.3,0
2021-05-31,22.3,22.3,22.3,22.3,0
2021-06-01,22.3,22.3,22.3,22.3,0
2021-06-02,22.3,22.3,22.3,22.3,0
2021-06-03,22.3,22.3,22.3,22.3,0
2021-06-04,22.3,22.3,22.3,22.3,0
2021-06-07,22.3,22.3,22.3,22.3,0
2021-06-08,22.3,22.3,22.3,22.3,0
2021-06-09,22.3,22.3,22.3,22.3,0
2021-06-10,22.3,22.3,22.3,22.3,0
2021-06-11,22.3,22.3,22.3,22.3,0
2021-06-14,22.3,22.3,22.3,22.3,0
2021-06-15,22.3,22.3,22.3,22.3,0
2021-06-16,22.3,22.3,22.3,22.3,0
2021-06-17,22.3,22.3,22.3,22.3,0
2021-06-18,22.3,22.3,22.3,22.3,0
2021-06-21,22.3,22.3,22.3,22.3,0
2021-06-22,22.3,22.3,22.3,22.3,0
2021-06-23,22.3,22.3,22.3,22.3,0
2021-06-24,22.3,22.3,22.3,22.3,0
2021-06-25,22.3,22.3,22.3,22.3,0
2021-06-28,22.3,22.3,22.3,22.3,0
2021-06-29,22.3,22.3,22.3,22.3,0
2021-06-30,22.3,22.3,22.3,22.3,0
2021-07-01,22.3,22.3,22.3,22.3,0
2021-07-02,22.3,22.3,22.3,22.3,0
2021-07-05,22.3,22.3,22.3,22.3,0
2021-07-06,22.3,22.3,22.3,22.3,0
2021-07-07,22.3,22.3,22.3,22.3,0
2021-07-08,22.3,22.3,22.3,22.3,0
2021-07-09,22.3,22.3,22.3,22.3,0
2021-07-12,22.3,22.3,22.3,22.3,0
2021-07-13,22.3,22.3,22.3,22.3,0
2021-07-14,22.3,22.3,22.3,22.3,0
2021-07-15,22.3,22.3,22.3,22.3,0
2021-07-16,22.3,22.3,22.3,22.3,0
2021-07-19,22.3,22.3,22.3,22.3,0
2021-07-20,22.3,22.3,22.3,22.3,0
2021-07-21,22.3,22.3,22.3,22.3,0
2021-07-22,22.3,22.3,22.3,22.3,0
2021-07-23,22.3,22.3,22.3,22.3,0
2021-07-26,22.3,22.3,22.3,22.3,0
2021-07-27,22.3,22.3,22.3,22.3,0
2021-07-28,22.3,22.3,22.3,22.3,0
2021-07-29,22.3,22.3,22.3,22.3,0
2021-07-30,22.3,22.3,22.3,22.3,0
2021-08-02,22.3,22.3,22.3,22.3,0
2021-08-03,22.3,22.3,22.3,22.3,0
2021-08-04,22.3,22.3,22.3,22.3,0
2021-08-05,22.3,22.3,22.3,22.3,0
2021-08-06,22.3,22.3,22.3,22.3,0
2021-08-09,22.3,22.3,22.3,22.3,0
2021-08-10,22.3,22.3,22.3,22.3,0
2021-08-11,22.3,22.3,22.3,22.3,0
2021-08-12,22.3,22.3,22.3,22.3,0
2021-08-13,22.3,22.3,22.3,22.3,0
2021-08-16,22.3,22.3,22.3,22.3,0
2021-08-17,22.3,22.3,22.3,22.3,0
2021-08-18,22.3,22.3,22.3,22.3,0
2021-08-19,22.3,22.3,22.3,22.3,0
2021-08-20,22.3,22.3,22.3,22.3,0
2021-08-23,22.3,22.3,22.3,22.3,0
2021-08-24,22.3,22.3,22.3,22.3,0
2021-08-25,22.3,22.3,22.3,22.3,0
2021-08-26,22.3,22.3,22.3,22.3,0
2021-08-27,22.3,22.3,22.3,22.3,0
2021-08-30,22.3,22.3,22.3,22.3,0
2021-08-31,22.3,22.3,22.3,22.3,0
2021-09-01,22.3,22.3,22.3,22.3,0
2021-09-06,22.3,22.3,22.3,22.3,0
2021-09-07,22.3,22.3,22.3,22.3,0
2021-09-08,22.3,22.3,22.3,22.3,0
2021-09-09,22.3,22.3,22.3,22.3,0
2021-09-10,22.3,22.3,22.3,22.3,0
2021-09-13,22.3,22.3,22.3,22.3,0
2021-09-14,22.3,22.3,22.3,22.3,0
2021-09-15,22.3,22.3,22.3,22.3,0
2021-09-16,22.3,22.3,22.3,22.3,0
2021-09-17,22.3,22.3,22.3,22.3,0
2021-09-20,22.3,22.3,22.3,22.3,0
2021-09-21,22.3,22.3,22.3,22.3,0
2021-09-22,22.3,22.3,22.3,22.3,0
2021-09-23,22.3,22.3,22.3,22.3,0
2021-09-24,22.3,22.3,22.3,22.3,0
2021-09-27,22.3,22.3,22.3,22.3,0
2021-09-28,22.3,22.3,22.3,22.3,0
2021-09-29,22.3,22.3,22.3,22.3,0
2021-09-30,22.3,22.3,22.3,22.3,0
2021-10-01,22.3,22.3,22.3,22.3,0
2021-10-04,22.3,22.3,22.3,22.3,0
2021-10-05,22.3,22.3,22.3,22.3,0
2021-10-06,22.3,22.3,22.3,22.3,0
2021-10-07,22.3,22.3,22.3,22.3,0
2021-10-08,22.3,22.3,22.3,22.3,0
2021-10-11,22.3,22.3,22.3,22.3,0
2021-10-12,22.3,22.3,22.3,22.3,0
2021-10-13,22.3,22.3,22.3,22.3,0
2021-10-14,22.3,22.3,22.3,22.3,0
2021-10-15,22.3,22.3,22.3,22.3,0
2021-10-18,22.3,22.3,22.3,22.3,0
2021-10-19,22.3,22.3,22.3,22.3,0
2021-10-20,22.3,22.3,22.3,22.3,0
2021-10-21,22.3,22.3,22.3,22.3,0
2021-10-22,22.3,22.3,22.3,22.3,0
2021-10-25,22.3,22.3,22.3,22.3,0
2021-10-26,22.3,22.3,22.3,22.3,0
2021-10-27,22.3,22.3,22.3,22.3,0
2021-10-28,22.3,22.3,22.3,22.3,0
2021-10-29,22.3,22.3,22.3,22.3,0
2021-11-01,22.3,22.3,22.3,22.3,0
2021-11-02,22.3,22.3,22.3,22.3,0
2021-11-03,22.3,22.3,22.3,22.3,0
2021-11-04,22.3,22.3,22.3,22.3,0
2021-11-05,22.3,22.3,22.3,22.3,0
2021-11-08,22.3,22.3,22.3,22.3,0
2021-11-09,22.3,22.3,22.3,22.3,0
2021-11-10,22.3,22.3,22.3,22.3,0
2021-11-11,22.3,22.3,22.3,22.3,0
2021-11-12,22.3,22.3,22.3,22.3,0
2021-11-15,22.3,22.3,22.3,22.3,0
2021-11-16,22.3,22.3,22.3,22.3,0
2021-11-17,22.3,22.3,22.3,22.3,0
2021-11-18,22.3,22.3,22.3,22.3,0
2021-11-19,22.3,22.3,22.3,22.3,0
2021-11-22,22.3,22.3,22.3,22.3,0
2021-11-23,22.3,22.3,22.3,22.3,0
2021-11-24,22.3,22.3,22.3,22.3,0
2021-11-25,22.3,22.3,22.3,22.3,0
2021-11-26,22.3,22.3,22.3,22.3,0
2021-11-29,22.3,22.3,22.3,22.3,0
2021-11-30,22.3,22.3,22.3,22.3,0
2021-12-01,22.3,22.3,22.3,22.3,0
2021-12-02,22.3,22.3,22.3,22.3,0
2021-12-03,22.3,22.3,22.3,22.3,0
2021-12-06,22.3,22.3,22.3,22.3,0
2021-12-07,22.3,22.3,22.3,22.3,0
2021-12-08,22.3,22.3,22.3,22.3,0
2021-12-09,22.3,22.3,22.3,22.3,0
2021-12-10,22.3,22.3,22.3,22.3,0
2021-12-13,22.3,22.3,22.3,22.3,0
2021-12-14,22.3,22.3,22.3,22.3,0
2021-12-15,22.3,22.3,22.3,22.3,0
2021-12-16,22.3,22.3,22.3,22.3,0
2021-12-17,22.3,22.3,22.3,22.3,0
2021-12-20,22.3,22.3,22.3,22.3,0
2021-12-21,22.3,22.3,22.3,22.3,0
2021-12-22,22.3,22.3,22.3,22.3,0
2021-12-23,22.3,22.3,22.3,22.3,0
2021-12-24,22.3,22.3,22.3,22.3,0
2021-12-27,22.3,22.3,22.3,22.3,0
2021-12-28,22.3,22.3,22.3,22.3,0
2021-12-29,22.3,22.3,22.3,22.3,0
2021-12-30,22.3,22.3,22.3,22.3,0
2021-12-31,22.3,22.3,22.3,22.3,0
2022-01-04,22.3,22.3,22.3,22.3,0
2022-01-05,22.3,22.3,22.3,22.3,0
2022-01-06,22.3,22.3,22.3,22.3,0
2022-01-07,22.3,22.3,22.3,22.3,0
2022-01-10,22.3,22.3,22.3,22.3,0
2022-01-11,22.3,22.3,22.3,22.3,0
2022-01-12,22.3,22.3,22.3,22.3,0
2022-01-13,22.3,22.3,22.3,22.3,0
2022-01-14,22.3,22.3,22.3,22.3,0
2022-01-17,22.3,22.3,22.3,22.3,0
2022-01-18,22.3,22.3,22.3,22.3,0
2022-01-19,22.3,22.3,22.3,22.3,0
2022-01-20,22.3,22.3,22.3,22.3,0
2022-01-21,22.3,22.3,22.3,22.3,0
2022-01-24,22.3,22.3,22.3,22.3,0
2022-01-25,22.3,22.3,22.3,22.3,0
2022-01-26,22.3,22.3,22.3,22.3,0
2022-01-27,22.3,22.3,22.3,22.3,0
2022-01-28,22.3,22.3,22.3,22.3,0
2022-02-07,22.3,22.3,22.3,22.3,0
2022-02-08,22.3,22.3,22.3,22.3,0
2022-02-09,22.3,22.3,22.3,22.3,0
2022-02-10,22.3,22.3,22.3,22.3,0
2022-02-11,22.3,22.3,22.3,22.3,0
2022-02-14,22.3,22.3,22.3,22.3,0
2022-02-15,22.3,22.3,22.3,22.3,0
2022-02-16,22.3,22.3,22.3,22.3,0
2022-02-17,22.3,22.3,22.3,22.3,0
2022-02-18,22.3,22.3,22.3,22.3,0
2022-02-21,22.3,22.3,22.3,22.3,0
2022-02-22,22.3,22.3,22.3,22.3,0
2022-02-23,22.3,22.3,22.3,22.3,0
2022-02-24,22.3,22.3,22.3,22.3,0
2022-02-25,22.3,22.3,22.3,22.3,0
2022-02-28,22.3,22.3,22.3,22.3,0
2022-03-01,22.3,22.3,22.3,22.3,0
2022-03-02,22.3,22.3,22.3,22.3,0
2022-03-03,22.3,22.3,22.3,22.3,0
2022-03-04,22.3,22.3,22.3,22.3,0
